Årmåned_salg;case_type_dk;municipality_name;zip_code;zip_code_name;erts89_utm32_x;erts89_utm32_y;ed50_x;ed50_y;wgs84_lat;wgs84_lon;grundareal;boligareal;vægtet_areal;energimærke_påkrævet;energimærke;antvandskyltoilleter;opvarmningskode;varmeinstallationskode;ydervægkode;byggeår;renoveringsår;md_ejerudgifter;første_udbudspris;senest_annonceret_pris;tinglyst_pris;dage_på_markedet_v_seneste_mægler;dage_på_markedet_v_alle_mæglere
202205;Ejerlejlighed;København;2300;København S;727583.0500944474;6173608.419694479;727665.1256467423;6173814.532082602;55,65490791;12,6177575;;84;84;TRUE;d;1;9999;9999;9999;1935;;2928;3995000;3595000;3605000;110;110
201605;Ejerlejlighed;København;2300;København S;727733.9798653735;6173386,45;727816.0557942427;6173592.561072548;55,65284672;12,61996748;;67;67;TRUE;e;1;9999;9999;9999;1936;;2480;1975000;1975000;1975000;25;25
202105;Ejerlejlighed;København;2300;København S;727733.7500012111;6173387.0004888065;727815,8259;6173593.1110986015;55,65285176;12,61996429;;67;67;TRUE;e;1;9999;9999;9999;1936;;2886;2595000;2595000;2500000;25;25
201411;Ejerlejlighed;København;2300;København S;727733.7502784975;6173387.079677957;727815.8262075422;6173593.1902882485;55,65285247;12,61996436;;67;67;TRUE;e;1;9999;9999;9999;1936;;;1495000;1495000;1495000;13;13
201701;Ejerlejlighed;København;2300;København S;727850.5499991581;6173005.600308681;727932.6256812928;6173211.708221919;55,64937683;12,62150065;;50;50;TRUE;e;1;9999;9999;9999;1937;;2174;1495000;1395000;1360000;186;186
201406;Ejerlejlighed;København;1302;København K;725331,7358;6176836.573512851;725413.8054939935;6177042.7119625155;55,68490623;12,58469748;;56;56;FALSE;;1;9999;9999;9999;1957;;;2195000;2195000;2195000;5;5
202007;Ejerlejlighed;København;2100;København Ø;724314.3572243749;6180064.908961083;724396.4288962348;6180271.070285402;55,71432877;12,57118988;;58;58;TRUE;c;1;9999;9999;9999;1903;;2061;2650000;2450000;2400000;170;170
201407;Ejerlejlighed;København;2100;København Ø;724311.7421595441;6180064.5577874575;724393.8138141298;6180270,719;55,71432683;12,57114805;646;58;58;TRUE;d;1;9999;9999;9999;1903;;;1725000;1725000;1700000;44;44
201710;Ejerlejlighed;København;2720;Vanløse;718857.5698367412;6177582.260325658;718939.6009334445;6177788.420153999;55,69455534;12,48251457;;72;72;TRUE;d;1;9999;9999;9999;1936;;3575;1700000;1700000;1750000;19;174
202107;Ejerlejlighed;København;2720;Vanløse;718857.5475584886;6177582.465476589;718939.5786555822;6177788.625306275;55,69455719;12,48251438;;72;72;TRUE;d;1;9999;9999;9999;1936;;2278;2595000;2595000;2500000;61;255
201702;Ejerlejlighed;København;2100;København Ø;724855.0702997216;6178942.830157127;724937.1424691569;6179148.983050998;55,70401581;12,57885839;;111;111;TRUE;d;1;9999;9999;9999;1907;;4002;4995000;4995000;4957777;26;26
201906;Ejerlejlighed;København;2500;Valby;721357.4999619758;6173535.500417427;721439.5362827705;6173741.6283769645;55,65712863;12,51894698;;62;62;TRUE;d;1;9999;9999;9999;1902;;3334;2698000;2698000;2698000;16;16
201704;Ejerlejlighed;København;2500;Valby;721357,1098;6173534.518350958;721439,1461;6173740,646;55,65712;12,51894;;62;62;TRUE;d;1;9999;9999;9999;1902;;2860;2395000;2395000;2300000;65;222
201901;Ejerlejlighed;København;2100;København Ø;724847.2198580673;6179238.790116618;724929,2927;6179444.9448872935;55,70667357;12,57897659;;72;72;TRUE;d;1;9999;9999;9999;1905;2001;3357;3850000;3850000;3775000;14;14
201507;Ejerlejlighed;København;2300;København S;725907.0118349728;6171595.706785507;725989.0717017625;6171801.810833215;55,63764;12,58952;;69;69;FALSE;e;1;9999;9999;9999;1968;;2765;1495000;1495000;1495000;0;0
201509;Ejerlejlighed;København;2200;København N;723583.7444370885;6176829.573682974;723665.8032030822;6177035.716589811;55,68565143;12,55694413;;69;69;TRUE;d;1;9999;9999;9999;1872;;2356;2795000;2695000;2720000;36;161
201501;Ejerlejlighed;København;2700;Brønshøj;717362,6203;6179933.099748086;717444.6480947793;6180139.278192287;55,71631172;12,46064043;;70;70;TRUE;e;1;9999;9999;9999;1954;;2096;1195000;1195000;1150000;17;199
202203;Ejerlejlighed;København;2700;Brønshøj;717361.6461300026;6179933.978716279;717443.6739375535;6180140.157168516;55,71632004;12,46062565;;70;70;TRUE;d;1;9999;9999;9999;1954;;2320;2245000;2245000;2150000;19;246
201909;Ejerlejlighed;København;2200;København N;723151.7498767625;6178265.999612107;723233.8096362946;6178472.152647143;55,69873221;12,55125538;;75;75;TRUE;c;1;9999;9999;9999;1906;;4132;3500000;3250000;3075000;111;111
201708;Ejerlejlighed;København;2400;København NV;722204,5801;6179319.579766398;722286.6365986296;6179525.741853436;55,70861555;12,53706869;;58;58;TRUE;d;1;9999;9999;9999;1937;;2484;1898000;1898000;1898000;10;10
202105;Ejerlejlighed;København;2100;København Ø;724630.1673540892;6178110.024112411;724712.2359719359;6178316.172360181;55,69665146;12,57460403;;85;85;TRUE;d;1;9999;9999;9999;1886;;3590;5995000;5995000;5900000;40;40
201410;Ejerlejlighed;København;2100;København Ø;724630,4401;6178110.060487024;724712,5087;6178316.208734319;55,69665166;12,57460839;;85;85;TRUE;d;1;9999;9999;9999;1886;;;3495000;3495000;3675000;10;10
201308;Ejerlejlighed;København;2400;København NV;721783.7540088552;6179332.561778606;721865.8079503712;6179538.725032607;55,70892453;12,53039474;;48;48;TRUE;d;1;9999;9999;9999;1934;;;749000;695000;640000;161;161
201902;Ejerlejlighed;København;2400;København NV;721786.0504290984;6179331.058682422;721868.1043811177;6179537,222;55,70891;12,53043;;48;48;TRUE;d;1;9999;9999;9999;1934;;2178;1495000;1395000;1330000;129;129
201610;Ejerlejlighed;København;2900;Hellerup;724639.0302403306;6181065.400124291;724721.1065195493;6181271.566886118;55,72315077;12,57716851;;53;53;TRUE;d;1;9999;9999;9999;1936;;2451;1995000;1995000;1800000;47;47
201501;Ejerlejlighed;København;2900;Hellerup;724639.0302403306;6181065.400124291;724721.1065195493;6181271.566886118;55,72315077;12,57716851;;53;53;TRUE;d;1;9999;9999;9999;1936;;2765;1595000;1500000;1500000;222;222
201212;Ejerlejlighed;København;2720;Vanløse;720883.7575573438;6177358.572802539;720965.8007703505;6177564.725992987;55,69163146;12,51450784;;79;79;TRUE;d;1;9999;9999;9999;1938;;;1625000;1625000;1625000;9;9
201704;Ejerlejlighed;København;2300;København S;726814.9998797731;6173852.999453259;726897.0712437837;6174059,115;55,65746016;12,60577724;;73;73;TRUE;d;1;9999;9999;9999;1935;;2905;2295000;2295000;2345000;11;11
201406;Ejerlejlighed;København;2300;København S;726826.0285347144;6173862.4764163755;726908,1;6174068.592346143;55,65754;12,60596;;73;73;TRUE;d;1;9999;9999;9999;1935;;;1295000;1295000;1270000;69;260
201306;Ejerlejlighed;København;2100;København Ø;724762,7386;6177479.569822804;724844.8064088539;6177685.713772869;55,69093625;12,57619226;565;40;40;TRUE;d;1;9999;9999;9999;1890;;;1545000;1495000;1465000;40;40
201902;Ejerlejlighed;København;2500;Valby;719548.0400503622;6173751.319753085;719630.0655798239;6173957.453740506;55,65988489;12,4904143;;52;52;TRUE;d;1;9999;9999;9999;1936;;2918;1495000;1495000;1450000;8;8
201807;Ejerlejlighed;København;2100;København Ø;723782.3199506621;6179503.779770309;723864.3868469698;6179709.938945742;55,70954231;12,56227949;;93;93;TRUE;e;1;9999;9999;9999;1972;1976;2971;2995000;2995000;2900000;100;100
201610;Ejerlejlighed;København;2300;København S;727212.7248882735;6173486.588760886;727294,7978;6173692.701335162;55,6539886;12,61178307;372;70;70;TRUE;c;1;9999;9999;9999;1903;;1780;2250000;2175000;2175000;50;50
202110;Ejerlejlighed;København;2300;København S;727210.1544713886;6173485.098808759;727292.2273683692;6173691,211;55,65397644;12,61174107;;70;70;TRUE;c;1;9999;9999;9999;1903;;2286;3195000;2995000;2800000;136;136
201509;Ejerlejlighed;København;2300;København S;727214.4100896978;6173486.832704559;727296.4830178217;6173692.945276036;55,65399;12,61181;;89;89;TRUE;c;1;9999;9999;9999;1903;;2847;2850000;2850000;2880000;12;12
201207;Ejerlejlighed;København;2300;København S;727211.7249126148;6173486.589057382;727293.7978232728;6173692.701634228;55,65398907;12,61176721;;89;89;TRUE;c;1;9999;9999;9999;1903;;;2190000;1995000;1995000;438;438
201409;Ejerlejlighed;København;2500;Valby;721184.7552102024;6174222.588243884;721266.7922198183;6174428.720965896;55,66336942;12,51675974;;92;92;TRUE;f;1;9999;9999;9999;1932;;;2399000;2399000;2250000;64;64
201303;Ejerlejlighed;København;2300;København S;727506,7236;6173288.590409146;727588.7978241855;6173494.7009838885;55,65207555;12,61628219;;53;53;TRUE;e;1;9999;9999;9999;1934;;;1245000;1195000;1200000;96;96
201910;Ejerlejlighed;København;2300;København S;727509.6882960938;6173289.726424396;727591.7625698771;6173495.836998658;55,65208435;12,61633015;;53;53;TRUE;e;1;9999;9999;9999;1934;;2409;1895000;1845000;1750000;163;378
202106;Ejerlejlighed;København;2100;København Ø;725164.1353034333;6179426.930356598;725246.2106536371;6179633.085491617;55,70821381;12,58416462;;63;63;TRUE;c;1;9999;9999;9999;1915;;2329;3895000;3895000;3805000;71;71
201410;Ejerlejlighed;København;2100;København Ø;724222,7422;6180077.557669742;724304.8133661805;6180283.719309347;55,71448456;12,56974486;;58;58;FALSE;;1;9999;9999;9999;1906;1999;;1797000;1797000;1797000;16;16
202108;Ejerlejlighed;København;2100;København Ø;724225.3123600618;6180079.000373093;724307.3835107714;6180285.162015126;55,71449631;12,56978687;;58;58;TRUE;c;1;9999;9999;9999;1906;1999;2179;3100000;3100000;3050000;21;21
201811;Ejerlejlighed;København;1666;København V;723055.0799617126;6175058.730454058;723137.1308532142;6175264.863604446;55,67001331;12,54711267;;70;70;TRUE;d;1;9999;9999;9999;1970;1992;2291;2445000;2395000;2300000;71;174
201305;Ejerlejlighed;København;1666;København V;723044.7801229765;6175095.959934565;723126.8310458161;6175302.093345316;55,67035192;12,54697947;;70;70;TRUE;d;1;9999;9999;9999;1970;1992;;1695000;1695000;1650000;58;58
202009;Ejerlejlighed;København;2300;København S;727713.9998109286;6174010.500042451;727796,0772;6174216.614620154;55,65845225;12,62016762;;51;51;TRUE;e;1;9999;9999;9999;1935;;2533;2095000;1995000;1960000;84;84
202110;Ejerlejlighed;København;2300;København S;727714.0135239897;6174010.3702877425;727796.0909297101;6174216.484864596;55,65845108;12,62016773;;51;51;TRUE;e;1;9999;9999;9999;1935;;2519;2295000;2295000;2220000;30;30
201609;Ejerlejlighed;København;2300;København S;727714.6599002815;6174010.330455361;727796.7373099524;6174216.445030304;55,65845042;12,62017795;;51;51;TRUE;e;1;9999;9999;9999;1935;;2352;1698000;1698000;1675000;13;13
202204;Ejerlejlighed;København;1671;København V;722976.4798844083;6174811.149789838;723058.5296453407;6175017,282;55,66782903;12,5456644;;61;61;TRUE;e;1;9999;9999;9999;1908;;2036;3295000;2800000;2800000;242;242
201309;Ejerlejlighed;København;1700;København V;723753.7424124046;6175038.582793335;723835.7976319245;6175244.714016891;55,66951138;12,55818268;;50;50;TRUE;c;1;9999;9999;9999;1897;1998;;1865000;1865000;1790000;60;60
201711;Ejerlejlighed;København;2100;København Ø;725012.5498339362;6179377,109;725094.6241068583;6179583.264687683;55,70783735;12,58171605;;48;48;TRUE;d;1;9999;9999;9999;1965;;2969;2325000;2295000;2175000;41;41
201510;Ejerlejlighed;København;2100;København Ø;725009.7379796448;6179377.560641755;725091.8122361221;6179583.715864527;55,7078427;12,58167176;;48;48;TRUE;d;1;9999;9999;9999;1965;;2563;1695000;1695000;1675000;8;8
201112;Ejerlejlighed;København;2450;København SV;721766.7513786508;6172345.596753148;721848.7871982928;6172551.716179171;55,64627051;12,52447924;;68;68;TRUE;c;1;9999;9999;9999;1940;2006;;1050000;1050000;975000;55;55
201306;Ejerlejlighed;København;2450;København SV;721770,0003;6172345.999456865;721852.0361757078;6172552.1188770365;55,64627264;12,52453109;;68;68;TRUE;c;1;9999;9999;9999;1940;2006;;1248000;1248000;1140000;117;117
202108;Ejerlejlighed;København;2200;København N;722774.0624350155;6178671.0001220545;722856,1209;6178877.1566717895;55,70253783;12,54558695;;74;74;TRUE;c;1;9999;9999;9999;1934;;2767;3595000;3595000;3500000;21;21
201507;Ejerlejlighed;København;2100;København Ø;725376.9400233066;6178554.989906556;725459.0144630817;6178761.139023947;55,70029565;12,58682742;;69;69;TRUE;d;1;9999;9999;9999;1900;1989;2162;2995000;2995000;2995000;4;4
201802;Ejerlejlighed;København;2300;København S;727703.0299129316;6174194.169998749;727785.1077217392;6174400.285758422;55,66010445;12,62014581;;62;62;TRUE;d;1;9999;9999;9999;1932;;3103;2395000;2395000;2300000;24;24
202111;Ejerlejlighed;København;2300;København S;727702.5743492085;6174194.8175127255;727784.6521568225;6174400.933277633;55,66011047;12,62013912;;62;62;TRUE;d;1;9999;9999;9999;1932;;3156;2745000;2650000;2605000;69;153
201412;Ejerlejlighed;København;2300;København S;727699.7230985783;6174193.585764175;727781.8008851511;6174399.701528671;55,66010076;12,62009287;;62;62;TRUE;d;1;9999;9999;9999;1932;;;1875000;1875000;1785000;37;248
201309;Ejerlejlighed;København;2300;København S;727753.0001801837;6174207;727835.0783352616;6174413.115606876;55,66019609;12,62094912;;65;65;TRUE;d;1;9999;9999;9999;1932;;;1295000;1295000;1250000;91;91
201501;Ejerlejlighed;København;2300;København S;727752.4622109754;6174206,293;727834.5403608638;6174412.408374256;55,66019;12,62094;;65;65;TRUE;d;1;9999;9999;9999;1932;;1817;1445000;1445000;1405000;11;11
201702;Ejerlejlighed;København;2300;København S;726334.3298588939;6173898.250357314;726416,3983;6174104.367776026;55,65809;12,59819;726;65;65;TRUE;e;1;9999;9999;9999;1946;;2435;2195000;2195000;2080000;70;70
202206;Ejerlejlighed;København;2300;København S;726333,23;6173899.739908079;726415.2984465002;6174105.857338976;55,65810387;12,59817378;;65;65;TRUE;d;1;9999;9999;9999;1946;;2728;2500000;2500000;2500000;;
201905;Ejerlejlighed;København;2200;København N;723622.6612828972;6177557.070106755;723704.7221662025;6177763,217;55,69215775;12,55815506;;90;90;TRUE;d;1;9999;9999;9999;1889;;3425;4100000;4100000;3830000;103;103
201405;Ejerlejlighed;København;2200;København N;723619.7443425681;6177556.570152626;723701.8052063126;6177762.717529761;55,69215461;12,55810834;380;90;90;TRUE;d;1;9999;9999;9999;1889;;;3395000;3395000;3350000;79;79
201508;Ejerlejlighed;København;2400;København NV;721781.0000200102;6178277.810349308;721863.0512245226;6178483.966993097;55,69946644;12,52949728;;54;54;TRUE;d;1;9999;9999;9999;1937;;2731;1499000;1499000;1499000;12;12
201403;Ejerlejlighed;København;1366;København K;724280.9799357944;6176884.750226111;724363,0432;6177090.891683258;55,68582472;12,56805732;;72;72;TRUE;d;1;9999;9999;9999;1878;;;2495000;2495000;2655000;4;4
201702;Ejerlejlighed;København;2400;København NV;721754.3298311532;6178311.299665542;721836.3809549762;6178517.456588272;55,69977897;12,52910084;;54;54;TRUE;d;1;9999;9999;9999;1937;;2819;1850000;1850000;1820000;48;48
202102;Ejerlejlighed;København;2400;København NV;721753.8127334788;6178311.499672676;721835.8638545787;6178517.656597997;55,699781;12,52909279;;54;54;FALSE;d;1;9999;9999;9999;1937;;2937;2295000;2295000;2335000;0;0
201505;Ejerlejlighed;København;2720;Vanløse;719326.8501693512;6176061.480231883;719408.8802780809;6176267.629300676;55,68070406;12,48875032;;56;56;TRUE;d;1;9999;9999;9999;1939;;3215;1450000;1450000;1350000;39;39
201611;Ejerlejlighed;København;2720;Vanløse;719326.8501693512;6176061.480231883;719408.8802780809;6176267.629300676;55,68070406;12,48875032;;56;56;TRUE;d;1;9999;9999;9999;1939;;3146;1875000;1875000;1875000;9;9
201905;Ejerlejlighed;København;1067;København K;725158.7500573357;6176080.499515215;725240.8167650072;6176286.633663603;55,67820611;12,58133117;;77;77;TRUE;c;1;9999;9999;9999;1898;1990;3640;4600000;4400000;4250000;104;105
201810;Ejerlejlighed;København;2720;Vanløse;719099.1402471096;6176245.050333617;719181.1694028801;6176451.201143447;55,68245324;12,48528232;;71;71;TRUE;f;1;9999;9999;9999;1952;;2780;2650000;2650000;2540000;90;90
201301;Ejerlejlighed;København;2300;København S;724749,7374;6174295.586209655;724831.7969379446;6174501,71;55,66238854;12,57337879;;112;112;TRUE;b;1;9999;9999;9999;2005;;;3595000;3499000;3400000;235;235
201209;Ejerlejlighed;København;2700;Brønshøj;719351,8003;6178686.649634458;719433.8373238778;6178892.815115656;55,7042372;12,49124637;1860;68;68;TRUE;f;1;9999;9999;9999;1937;;;1245000;990000;980000;183;183
201106;Ejerlejlighed;København;2700;Brønshøj;719351.9998852195;6178685.999621161;719434.0369301756;6178892.165097766;55,70423128;12,49124902;;68;68;TRUE;f;1;9999;9999;9999;1937;;;975000;975000;810000;92;92
201607;Ejerlejlighed;København;2450;København SV;721768.2698335926;6172744.4305465855;721850.3066910495;6172950.552475348;55,64984674;12,52482498;;46;46;TRUE;e;1;9999;9999;9999;1939;;2567;1295000;1295000;1350000;13;13
201508;Ejerlejlighed;København;2100;København Ø;724295.7417045288;6179759.5593428025;724377.8124738252;6179965.718800005;55,71159903;12,57064407;1501;59;59;TRUE;d;1;9999;9999;9999;1969;;2649;2800000;2800000;2675000;48;48
201907;Ejerlejlighed;København;1051;København K;725800.7500358612;6176295.499948612;725882.8213198071;6176501,634;55,67983616;12,59169712;;54;54;TRUE;e;1;9999;9999;9999;1887;;1784;2995000;2995000;2995000;18;18
201205;Ejerlejlighed;København;2200;København N;722507.3294267529;6178374,374;722589.3854293828;6178580.5297364015;55,7;12,54111;;71;71;TRUE;d;1;9999;9999;9999;1905;;;1299000;1299000;1280000;32;438
202011;Ejerlejlighed;København;2200;København N;722506.9629342074;6178375.717098846;722589.0189380026;6178581.872484567;55,70001221;12,54110527;;71;71;TRUE;d;1;9999;9999;9999;1905;;2581;2999000;2799000;2635000;125;125
202110;Ejerlejlighed;København;2200;København N;722742.7502497695;6178659.500215102;722824.8084616024;6178865.656773413;55,70244907;12,54508032;;90;90;TRUE;d;1;9999;9999;9999;1913;;2966;4495000;4495000;4225000;27;27
201704;Ejerlejlighed;København;2200;København N;722767.8098738627;6178685.699854881;722849.8683101465;6178891.856512962;55,70267253;12,5454996;;72;72;TRUE;d;1;9999;9999;9999;1934;;2103;2695000;2695000;2675000;42;42
201902;Ejerlejlighed;København;1663;København V;723251.8713103065;6174916.792239332;723333.9230698931;6175122.923991098;55,66865;12,55012;;76;76;TRUE;d;1;9999;9999;9999;1884;;3075;3995000;3895000;3944000;142;142
201910;Ejerlejlighed;København;2100;København Ø;724349.4551911333;6179413.3468098985;724431.5254055297;6179619.503957224;55,70846939;12,57121372;;105;105;TRUE;d;1;9999;9999;9999;1906;;2808;4795000;4795000;4700000;32;32
201208;Ejerlejlighed;København;2100;København Ø;724346,7412;6179412,561;724428.8114437385;6179618.718387708;55,7084636;12,57116997;;105;105;TRUE;d;1;9999;9999;9999;1906;;;2850000;2850000;2850000;75;409
202002;Ejerlejlighed;København;2300;København S;726919.6247973363;6174350.999527758;727001.6980968978;6174557.118285773;55,66187721;12,60784807;;56;56;TRUE;d;1;9999;9999;9999;1940;;2157;2250000;2250000;2250000;14;14
202109;Ejerlejlighed;København;2300;København S;726919.3127429336;6174351.000007878;727001,386;6174557.118766697;55,66187736;12,60784312;;56;56;TRUE;d;1;9999;9999;9999;1940;;2328;2695000;2595000;2545000;84;84
